,Brand,Description,Reviews,Discount,Category,Rating,Links,Products Url,Price
58,Khushal K,Women's Rayon Solid Kurta With Palazzo Set,586,"Save ₹1,800 (69%)",Salwar-Suit,4.388468700920271,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
59,Miraan,"Cotton Printed Readymade Salwar Suit For Women(BAND1603, Yellow)",137,0,Salwar-Suit,4.711763489744204,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
60,Generic,Women's Rayon Kurta With Palazzo Set,79,"Save ₹1,450 (73%)",Salwar-Suit,4.762521537028805,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
61,Miraan,"Cotton Printed Readymade Salwar Suit For Women(MIRAANSAN8004, Beige)",249,0,Salwar-Suit,3.8556664366398357,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
62,Marlin,Women Cotton Salwar Suit Set,"9,730",0,Salwar-Suit,3.1540139215010585,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
63,Bhama Couture,Women's Straight Salwar Suit Set(Pack of 2)(BHKS045_Yellow),22,"Save ₹2,240 (75%)",Salwar-Suit,4.283183764261861,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
64,Miraan,"Cotton Printed Readymade Salwar Suit For Women(MIRAANSGPRI1521, Blue)",69,0,Salwar-Suit,3.797290215751996,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
65,GoSriKi,Women's Cotton Straight Kurta with Palazzo & Dupatta,79,"Save ₹1,900 (73%)",Salwar-Suit,3.228147841023373,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
66,BIBA,Women's Cotton Straight Suit-Dress Set,49,Save ₹666 (51%),Salwar-Suit,3.034644633935754,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
67,Amayra,Women's Rayon Solid Anarkali Salwar Suit(TCK078_Green),"1,840",0,Salwar-Suit,4.708184587720946,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
68,Rajnandini,Women's Blue Cotton Printed Salwar Suit (Ready To Wear_X-Large/XX-Large),121,0,Salwar-Suit,3.7674063831673212,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
69,Miraan,"Cotton Printed Readymade Salwar Suit For Women(MIRAANSGPRI1724, Beige)",86,0,Salwar-Suit,4.21528198587441,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
70,GoSriKi,Women's Cotton Kurta with Palazzo & Dupatta,23,"Save ₹1,900 (73%)",Salwar-Suit,3.191323699851333,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
71,Miraan,"Cotton Printed Readymade Salwar Suit For Women(MIRAANSGPRI405, Red)",232,0,Salwar-Suit,4.507911736806339,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
72,Miraan,"Cotton Printed Readymade Salwar Suit For Women(MIRAANSGPRI423, Green)",267,0,Salwar-Suit,4.772530574954062,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
73,RATAN,Women's Kurta with Palazzo and Cotton Dupatta Set (Onion Pink - ET7838),13,"Save ₹2,550 (77%)",Salwar-Suit,4.143681220369408,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
74,Miraan,"Cotton Printed Readymade Salwar Suit For Women(BANDCOLOR8022, Yellow)",59,0,Salwar-Suit,4.853839906343076,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
75,Miraan,"Cotton Printed Readymade Salwar Suit For Women(MIRAANSAN2305, Multi-Coloured)",215,0,Salwar-Suit,3.4230074911914925,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
76,Ayukta,Women's Cotton Salwar Suit Set,796,"Save ₹2,260 (75%)",Salwar-Suit,3.872514107869925,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
77,Miraan,"Cotton Printed Readymade Salwar Suit For Women(MIRAANSGPRI211, Blue)",158,0,Salwar-Suit,3.636678005429475,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
78,RAJMANDIRFABRICS,Women's Rayon Printed Straight Kurta and Palazzo Set,461,"Save ₹1,944 (75%)",Salwar-Suit,4.9985137922847,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
79,Rajnandini,Women's Red Cotton Printed Salwar Suit (Ready To Wear_X-Large/XX-Large),26,0,Salwar-Suit,3.073900265018577,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
80,Rajnandini,Women Dress Material,423,"Save ₹1,423 (67%)",Salwar-Suit,4.419597673927384,https://m.media-amazon.com/images/I/81uXvy0LEYS._AC_UL320_.jpg,https://www.amazon.in/Janasya-Womens-Sharara-Dupatta-SET073-KR-SHA-S/dp/B07V5WFLND/ref=sr_1_1?pf_rd_i=1953602031&pf_rd_m=A1VBAL9TL5WCBF&pf_rd_p=ee7e7386-c338-4038-8664-4153a9658d99&pf_rd_r=CGWS5HZNPPDW0ZVQNSGC&pf_rd_s=merchandised-search-13&qid=1636355428&qsid=262-7914952-5438928&refinements=p_36%3A-89900&rnid=4595083031&s=apparel&sr=1-1&sres=B07V5WFLND%2CB083GN3RRH%2CB083HL1GHC%2CB07MXDMC7B%2CB08XXWK7F2%2CB08TGZN5D4%2CB09F9RM4V3%2CB08MXDMZ25%2CB08PV5JM91%2CB07Y8J19GT%2CB07Y8HGFJH%2CB08TDS6V4X%2CB08BYWK4R6%2CB08MFP8NGX%2CB07DWN3KPV%2CB07NSFNJMY%2CB08N14RCHZ%2CB09F9T52GD%2CB0913H2QDN%2CB07VH7JMZ6,798
